nom,street,postal_code,city,latitude,longitude,geocode_score,statut,objet,siret,mots_cles
SOCIETE DE SAINT VINCENT DE PAUL - CONSEIL DEPARTEMENTAL DES ALPES MARITIMES,2 RUE Badat,06300,Nice,43.702791,7.281767,0.9711,Active,"tisser et maintenir des liens de fraternité et d'amitié entre vincentiens ; développer l'action vincentienne, réaliser ou soutenir, par tout moyen, a sa convenance, toutes les initiatives en faveur de l'aide et de l'action sociale, de la fraternité, de la prévoyance, de la protection de la santé, de l'assistance matérielle, morale et spirituelle, et toutes uvres de de bienfaisance ; favoriser toute action en faveur de l'aide alimentaire, de l'insertion, de l'hébergement, du logement ou de l'amélioration du logement des personnes défavorisées et éventuellement prendre en location ou acquérir des biens immobiliers à cet effet ; coordonner les conférences et les uvres établies ou à établir dans le département, aider à développer leur vie spirituelle, à intensifier leur service ainsi qu'à aider à la création de nouvelles conférences ; favoriser la coopération entre conférences du département notamment sur le plan financier",,aide alimentaire
ASSOCIATION MISÉRICORDE POUR L'HUMANITÉ,30 RUE Général Saramito,06300,Nice,43.74047,7.30774,0.9769,Active,"faciliter aux musulmans de Nice et sa région la pratique de leur religion et d'activités sociales, éducatives et culturelles dans la limite des moyens de l'association ; subvenir aux frais de gestion et l'entretien de la mosquée ar-rahma ainsi que l'exercice du culte et des fêtes religieuses ; assurer la célébration du culte et des fêtes religieuses ; promouvoir une lecture de l'islam réfutant les extrêmes de négligence ou d'intransigeance, agissant dans le respect du cadre institutionnel laïc, et entretenant une relation de concorde, d'entente, d'entraide, et de coopération avec l'environnement sociétal dans lequel la mosquée évolue ; défendre et représenter les intérêts de l'islam et des musulmans de Nice et sa région ; promouvoir le sens d'une citoyenneté active et positive, par la participation et par l'engagement responsable dans tous les domaines de la vie publique et sociale ; établir des liens d'amitié et de coopération avec les institutions et organisations similaires françaises, européennes et internationales ; promouvoir le dialogue et la coopération avec les différentes familles religieuses de France, et les institutions de la société civile, en vue de renforcer la fraternité et la cohésion sociale ; encourager et soutenir toute initiative d'intérêt général, et en particulier, celle qui contribue à la lutte contre la pauvreté et l'exclusion ; distribution de repas chaud et de colis alimentaires tout au long de l'année ; défendre les droits de l'homme et combattre le racisme et l'incitation à la haine raciale",,colis alimentaire
ASSOCIATION DE RECHERCHE POUR LE DEVELOPPEMENT INTERDEPENDANT (ARDI),202 BD de la Madeleine,06000,Nice,43.703422,7.235113,0.7860,Active,"participer par ses activités au développement économique interdépendant entre l'Europe et l'Afrique de l'ouest, contribuer à la coexistence pacifique entre les populations africaines et renforcer les liens affectifs, culturels et historiques entre les deux continents ; sur le territoire national : assister les ressortissants de l'Afrique en général et de l'Afrique de l'ouest en particulier, dans le cadre de leur intégration citoyenne dans la société française et européenne (telle que l'accès à la santé, à l'emploi, aux loisirs, à la formation, à l'éducation et au soutien scolaire et sportif des enfants) ; apporter une aide alimentaire aux familles les plus démunies sur la commune de Nice ; sur le plan de la solidarité internationale : initier des projets de développement intégré (individuels ou collectifs) dans les domaines économique, culturel ou scientifique, à trouver leurs financements et à suivre leurs réalisations en Afrique ou en Europe ; servir de relais d'accompagnement personnalisé à l'emploi des européens en Afrique de l'ouest et d'outil de réinsertion professionnelle des africains dans leur pays d'origine ; s'investir dans tout processus de médiation tendant à instaurer la paix durable en Afrique et soutenir toute action favorisant une cohabitation paisible et des rapports harmonieux entre l'Europe et l'Afrique",,aide alimentaire
MIR,6 PL de l'Eglise de l'Ariane,06300,Nice,43.738347,7.30571,0.8157,Active,"a pour but d'accueillir et d'accompagner, de façon inconditionnelle, des personnes en souffrance, marginalisées ou en voie de marginalisation ; pour ce faire, elle met en oeuvre tous les moyens qu'elle juge nécessaires pour aider à leur reconstruction personnelle et pour faciliter leur réinsertion au sein de notre société avec 4 axes principaux non exhaustifs : -	mobilisation rapide par création, aménagement, rénovation, équipement, puis gestion de lieux d'accueil et/ou d'hébergement inspirants appartenant à l'association ou mis à sa disposition ; -	accueil, mise à l'abri et/ou accompagnement de personnes isolées et de familles y compris dans le domaine de la santé physique ou mentale et des soins médicaux, en s'appuyant notamment sur leur pouvoir d'agir et en les impliquant dans des projets qui font du sens : passer de l'homme couché à l'homme debout ! -	lutte contre la précarité alimentaire par le biais notamment et sans que cela soit limitatif : 	de distributions alimentaires de rue, 	de confection de repas pour les personnes précaires, 	de distribution de colis alimentaires, 	d'épiceries sociales et solidaires ; -	organisation d'événements et de projets innovants visant, par la création de liens sociaux et la promotion de la mixité sociale, à développer des environnements de vie pacifiés et à changer le regard sur les pauvres et la pauvreté",40878511200033,distribution alimentaire | colis alimentaire
"""BRIN DE VIE""""""",290 CHEM1 de la Garde,06670,Castagniers,43.797693,7.210471,0.8358,Active,accueillir des personnes vulnérables mais stabilisées sur le plan clinique ; favoriser l'épanouissement et la réinsertion sociale et/ou professionnelle de personnes vulnérables ; développer des logements autonomes encadrés pour permettre une réinsertion sociale des personnes vulnérables ; développer et essaimer le concept d'agriculture sociale ; distribution d'une aide alimentaire aux plus démunis,,aide alimentaire
TADAMOUNE (SOLIDARITE),4 RUE Maurice Mignon,06200,Nice,43.672333,7.223262,0.9711,Active,"fournir une aide alimentaire, vestimentaire et administrative aux personnes nécessiteuses ; son rôle pourra être élargi par la suite vers d'autres axes de soutien, comme l'aide pour l'achat des fournitures scolaires, l'accompagnement scolaire et l'alphabétisation",,aide alimentaire
BENIN ENFANTS & AVENIR,410 AV Janvier Passero,06210,Mandelieu-la-Napoule,43.550204,6.938605,0.8652,Active,"permettre aux enfants du Bénin de mener une enfance heureuse et les libérer des contraintes matérielles, financières, psychologiques et sociologiques, afin qu'ils deviennent des adultes épanouis ; fournir à ces enfants l'aide alimentaire et matérielle leur permettant de commercer ou continuer leur scolarité et de la terminer ; bâtir un monde plus juste, contribuer à l'établissement d'un monde de paix, sans discrimination, sans injustice où la dignité et les valeurs économiques, sociales et humaines sont basées sur le respect du droit des enfants et le droit de la personne humaine pour une solidarité internationale plus accrue ; créer les conditions favorables à l'épanouissement intégral des enfants, en oeuvrant pour qu'ils aient une bonne éducation et que leur soit enseignée la culture du développement et de solidarité, qui valorise l'Homme dans sa dignité humaine",,aide alimentaire
CONSCIENCE URBAINE,16 AV Pauliani,06000,Nice,43.704689,7.279399,0.7905,Active,"mettre en place des initiatives locales pour l'amélioration des conditions de vie de  chacun en milieu urbain (notamment des plus vulnérables) ; dans le domaine écologique (recyclage, valorisation des déchets, éco-sensibilisation) ; dans le domaine de l'entraide (café partagé, distribution alimentaire, repas de rue) ; dans le domaine culturel (projection de film, théâtre, éducation populaire)",,distribution alimentaire
ASSOCIATION COQUELICOT,6 AV de la Vallière,06100,Nice,43.726196,7.248719,0.8182,Active,"aider toutes personnes y compris les membres victimes d'agressions physique ou morale ou de discrimination en réglant les honoraires d'avocats huissiers de justice pour entamer toutes procédures visant à reconnaître leurs droits ; en difficulté financière en leurs fournissant une aide alimentaire ou vestimentaire ; en situation de handicap, par l'apport de soins paramédicaux, esthétique et d'entretiens corporel et à l'achat ou la location de matériel paramédical",,aide alimentaire
LE CONSOLATEUR,198 RTE de Turin,06300,Nice,43.725157,7.288733,0.8601,Active,"création, promotion et animation d'activités socio-éducatives, culturelles et sportives, de loisirs et de plein-air en faveur de l'enfance, la jeunesse et la famille, dans un esprit chrétien d'entraide et de partage ; mettre en oeuvre des moyens et des actions (tels que rédaction et distribution d'invitations dans les quartiers, manifestations musicales, etc.) dans le but de faire connaître sur qui est fondée notre foi chrétienne, à savoir la personne de Jésus-Christ ; pouvoir également, au travers de la foi chrétienne et dans la mesure de ses moyens, pratiquer l'entraide et la bienfaisance, en venant en aide, de manière bénévole, matériellement et moralement, à toute personne dans le besoin et aux personnes en situation précaire (ex. : aide alimentaire et aide vestimentaire, petits travaux de la vie courante -liste non exhaustive-) ; accomplir également tout acte se rapportant directement ou indirectement à son objet, tel que : l'acquisition, la location, la construction, l'entretien et l'aménagement des édifices servant à la réalisation de l'objet suivant : organiser des conférences, causeries et séances nécessitées par ses buts et son fonctionnement ; en outre, créer, acquérir, éditer et diffuser toute production entrant dans son champ d'activités ; organiser des stages et sessions de formation",,aide alimentaire
LES ENFANTS DE OUAGA,QUAR Collet des Moutons,06450,Utelle,43.885846,7.234446,0.6674,Active,"aider à la scolarisation par le parrainage, à l'aide alimentaire et à la vie courante, à l'amélioration des conditions de vie et d'habitat d'enfants de la ville de Ouagadougou au Burkina Faso ; collaboration avec une association locale Aderva-Enfance basée dans la ville de Ouagadougou",,aide alimentaire
